Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
204408;Нейтрализатор запаха PETKIT P9202 Pura Air;Нейтралізатор запаху PETKIT P9202 Pura Air;P9202, PETKIT P9202, P9202 PETKIT, нейтрализатор запаха для животных petkit, petkit нейтрализатор запаха для животных, нейтрализатор запаха для животных, средство от запаха животных, устранитель запаха, нейтрализатор запаха дома, средство для удаления запаха питомцев, освежитель для животных, нейтрализатор бытовой, средство против запаха, нейтрализатор универсальный, очиститель запаха животных;P9202, PETKIT P9202, P9202 PETKIT, нейтралізатор запаху  для тварин petkit, petkit нейтралізатор запаху  для тварин, нейтралізатор запаху для тварин, засіб від запаху тварин, усувач запаху, нейтралізатор запаху дому, засіб для видалення запаху тварин, освіжувач для тварин, нейтралізатор побутовий, засіб проти запаху, нейтралізатор універсальний, очищувач запаху тварин;Описание:<br>● Размеры, мм 182х179х50 мм,<br>● Тип питания 4 х AAA<br><br>Автоматическая дезодорация кошачьего лотка: PETKIT Pura Air Smart Spray подходит для кошачьих лотков, лежаков для домашних животных, палаток для домашних животных.<br>Эффективно удаляйте запахи: удаляйте запахи автоматически после самоочистки или по расписанию через приложение (подключено через Bluetooth).<br>Напоминание о недостаточном количестве жидкости: приложение напоминает о своевременной замене жидкости для удаления запаха.<br>Интеллектуальная система освещения: включайте/выключайте свет через приложение и проверяйте кошачий лоток в темноте.<br>Съемный и простой в использовании: оснащенный самоклеящимся фиксатором, PURA AIR можно установить где угодно, где важно его применение.;Опис:<br>● Розміри, мм 182х179х50 мм,<br>● Тип живлення 4 х AAA<br><br>Автоматична дезодорація котячого лотка: PETKIT Pura Air Smart Spray підходить для котячих лотків, лежаків для домашніх тварин, наметів для домашніх тварин.<br>Ефективно видаляйте запахи: видаляйте запахи автоматично після самоочищення або за розкладом через програму (підключено через Bluetooth).<br>Нагадування про недостатню кількість рідини: програма нагадує про своєчасну заміну рідини для видалення запаху.<br>Інтелектуальна система освітлення: вмикайте/вимикайте світло через програму та перевіряйте котячий лоток у темряві.<br>Знімний і простий у використанні: оснащений фіксатором, що самоклеїться, PURA AIR можна встановити де завгодно, де важливе його застосування.;r;1655;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2FP9202.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://viatec.ua/upload/2/P92022.webp, https://viatec.ua/upload/2/P920224.webp, https://viatec.ua/upload/2/P92024.webp;+;1;22818554;Оборудование для системы Умный дом;https://prom.ua/ua/Sredstva-uhoda-za-zhivotnymi;;;;;;99-10025851;2703;;PETKIT;Китай;;;V;https://viatec.ua/product/petkit-p9202;;;;;;;;;;;0.42;18.2;17.9;5.0;;Живлення;;4 х AAA;Розміри;;182х179х50 мм;Розмір упаковки (Ш х В х Г);;180 x 50 x 180 мм;Вага брутто (кг);;0.42;Тип устройства;;Нейтралізатор запаху для тварин;Ширина;мм;182;Висота;мм;179;Довжина;мм;50;Вага;г;420;Стан;;Новий;Компанія-виробник;;PETKIT;Країна-виробник;;Китай;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204408;Нейтрализатор запаха PETKIT P9202 Pura Air;Нейтралізатор запаху PETKIT P9202 Pura Air;P9202, PETKIT P9202, P9202 PETKIT, нейтрализатор запаха для животных petkit, petkit нейтрализатор запаха для животных, нейтрализатор запаха для животных, средство от запаха животных, устранитель запаха, нейтрализатор запаха дома, средство для удаления запаха питомцев, освежитель для животных, нейтрализатор бытовой, средство против запаха, нейтрализатор универсальный, очиститель запаха животных;P9202, PETKIT P9202, P9202 PETKIT, нейтралізатор запаху  для тварин petkit, petkit нейтралізатор запаху  для тварин, нейтралізатор запаху для тварин, засіб від запаху тварин, усувач запаху, нейтралізатор запаху дому, засіб для видалення запаху тварин, освіжувач для тварин, нейтралізатор побутовий, засіб проти запаху, нейтралізатор універсальний, очищувач запаху тварин;Описание:<br>● Размеры, мм 182х179х50 мм,<br>● Тип питания 4 х AAA<br><br>Автоматическая дезодорация кошачьего лотка: PETKIT Pura Air Smart Spray подходит для кошачьих лотков, лежаков для домашних животных, палаток для домашних животных.<br>Эффективно удаляйте запахи: удаляйте запахи автоматически после самоочистки или по расписанию через приложение (подключено через Bluetooth).<br>Напоминание о недостаточном количестве жидкости: приложение напоминает о своевременной замене жидкости для удаления запаха.<br>Интеллектуальная система освещения: включайте/выключайте свет через приложение и проверяйте кошачий лоток в темноте.<br>Съемный и простой в использовании: оснащенный самоклеящимся фиксатором, PURA AIR можно установить где угодно, где важно его применение.;Опис:<br>● Розміри, мм 182х179х50 мм,<br>● Тип живлення 4 х AAA<br><br>Автоматична дезодорація котячого лотка: PETKIT Pura Air Smart Spray підходить для котячих лотків, лежаків для домашніх тварин, наметів для домашніх тварин.<br>Ефективно видаляйте запахи: видаляйте запахи автоматично після самоочищення або за розкладом через програму (підключено через Bluetooth).<br>Нагадування про недостатню кількість рідини: програма нагадує про своєчасну заміну рідини для видалення запаху.<br>Інтелектуальна система освітлення: вмикайте/вимикайте світло через програму та перевіряйте котячий лоток у темряві.<br>Знімний і простий у використанні: оснащений фіксатором, що самоклеїться, PURA AIR можна встановити де завгодно, де важливе його застосування.;r;1756;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2FP9202.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://viatec.ua/upload/2/P92022.webp, https://viatec.ua/upload/2/P920224.webp, https://viatec.ua/upload/2/P92024.webp;+;1;140905382;Безопасность и комфорт;https://prom.ua/ua/Sredstva-uhoda-za-zhivotnymi;;;;;;prom_99-10025851;2703;;PETKIT;Китай;;;V, Vmin, noindex;https://viatec.ua/product/petkit-p9202;;;;;;;;;;;0.42;18.2;17.9;5.0;;Живлення;;4 х AAA;Розміри;;182х179х50 мм;Розмір упаковки (Ш х В х Г);;180 x 50 x 180 мм;Вага брутто (кг);;0.42;Тип устройства;;Нейтралізатор запаху для тварин;Ширина;мм;182;Висота;мм;179;Довжина;мм;50;Вага;г;420;Стан;;Новий;Компанія-виробник;;PETKIT;Країна-виробник;;Китай;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202521;Гибкий переходник DLK-403A;Гнучкий перехід DLK-403A;DLK-403A, Yli Electronic DLK-403A, DLK-403A Yli Electronic, гибкий переход yli electronic, yli electronic гибкий переход, гибкий переход для кабеля, кабельный переход гибкий, гибкий ввод кабеля, переходник кабельный гибкий, защита кабеля гибкая, гофра для кабеля, кабельный ввод гибкий, гибкий соединитель кабеля;DLK-403A, Yli Electronic DLK-403A, DLK-403A Yli Electronic, гнучкий перехід yli electronic, yli electronic гнучкий перехід, гнучкий перехід для кабелю, кабельний перехід гнучкий, гнучкий ввід кабелю, перехідник кабельний гнучкий, захист кабелю гнучкий, гофра для кабелю, кабельний ввід гнучкий, гнучкий з'єднувач кабелю;Описание:<br>общая длина 500 мм, размер гофрированной трубы 450х8 мм, внутренний диаметр 6 мм;Опис:<br>загальна довжина 500 мм, розмір гофрованої труби 450х8 мм, внутрішній діаметр 6 мм;r;337;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2Fimages%2Fprod%2FDLK-403A.jpg&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90;+;5;72575633;Комплектующие для домофонов;https://prom.ua/Aksessuary-dlya-domofonnogo;;;;;;99-00005170;153502;;Yli Electronic;Китай;;;V;https://viatec.ua/product/DLK-403A;;;;;;;;;;;0.09;0.8;50.0;0.8;;Довжина;мм;8;Розмір;;450х8 мм;Діаметр;;6 мм;Розмір упаковки (Ш х В х Г);;8 x 500 x 8 мм;Вага брутто (кг);;0.09;Строк гарантії;;12 міс.;Тип устройства;;Гнучкий перехід;Ширина;мм;8;Висота;мм;500;Вага;г;90;Гарантійний термін;міс;12;Стан;;Новий;Компанія-виробник;;Yli Electronic;Країна-виробник;;Китай;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202521;Гибкий переходник DLK-403A;Гнучкий перехід DLK-403A;DLK-403A, Yli Electronic DLK-403A, DLK-403A Yli Electronic, гибкий переход yli electronic, yli electronic гибкий переход, гибкий переход для кабеля, кабельный переход гибкий, гибкий ввод кабеля, переходник кабельный гибкий, защита кабеля гибкая, гофра для кабеля, кабельный ввод гибкий, гибкий соединитель кабеля;DLK-403A, Yli Electronic DLK-403A, DLK-403A Yli Electronic, гнучкий перехід yli electronic, yli electronic гнучкий перехід, гнучкий перехід для кабелю, кабельний перехід гнучкий, гнучкий ввід кабелю, перехідник кабельний гнучкий, захист кабелю гнучкий, гофра для кабелю, кабельний ввід гнучкий, гнучкий з'єднувач кабелю;Описание:<br>общая длина 500 мм, размер гофрированной трубы 450х8 мм, внутренний диаметр 6 мм;Опис:<br>загальна довжина 500 мм, розмір гофрованої труби 450х8 мм, внутрішній діаметр 6 мм;r;357;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2Fimages%2Fprod%2FDLK-403A.jpg&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90;+;5;140905382;Безопасность и комфорт;https://prom.ua/Aksessuary-dlya-domofonnogo;;;;;;prom_99-00005170;153502;;Yli Electronic;Китай;;;V, Vmin, noindex;https://viatec.ua/product/DLK-403A;;;;;;;;;;;0.09;0.8;50.0;0.8;;Довжина;мм;8;Розмір;;450х8 мм;Діаметр;;6 мм;Розмір упаковки (Ш х В х Г);;8 x 500 x 8 мм;Вага брутто (кг);;0.09;Строк гарантії;;12 міс.;Тип устройства;;Гнучкий перехід;Ширина;мм;8;Висота;мм;500;Вага;г;90;Гарантійний термін;міс;12;Стан;;Новий;Компанія-виробник;;Yli Electronic;Країна-виробник;;Китай;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206001;Электромеханический замок ATIS Lock Ch;Електромеханічний замок ATIS Lock Ch;Электромеханический Lock, Atis Электромеханический Lock, Электромеханический Lock Atis, электромеханический замок atis, atis электромеханический замок, электромеханический электромеханический замок, электромеханический замок электромеханический, электрозащелка, магнитный замок, ригельный замок, электромеханический замок, замок для системы контроля доступа, электрозамок, дверной магнитный замок, замок с ригелем, замок для офиса, замок для домофона, замок контроля доступа;Електромеханічний Lock, Atis Електромеханічний Lock, Електромеханічний Lock Atis, електромеханічний замок atis, atis електромеханічний замок, електромеханічний електромеханічний замок, електромеханічний замок електромеханічний, електрозахисна засувка, магнітний замок, рігельний замок, електромеханічний замок, замок для системи контролю доступу, електрозамок, дверний магнітний замок, замок з ригелем, замок для офісу, замок для домофона, замок контролю доступу;Описание:<br>● Материал корпуса: хромированный металл,<br>● Материал соответствующей части: хромированный металл, с накладкой из нержавеющей стали,<br>● Тип установки: накладной,<br>● Питание: 12V,<br>● Ток потребления: 2А,<br>● Рабочая температура: от -30° до +70°С,<br>● Размеры:,<br>– с выдвинутым язычком 160х105х37+10 кнопка мм,<br>– без язычка 137х105х37 мм,<br>● Вес: 1300 г;Опис:<br>● Матеріал корпусу: хромований метал,<br>● Матеріал відповідної частини: хромований метал, з накладкою з нержавіючої сталі,<br>● Тип встановлення: накладний,<br>● Живлення: 12V,<br>● Струм споживання: 2А,<br>● Робоча температура: від -30° до +70°С,<br>● Розміри:,<br>– з висунутим язичком 160х105х37+10 кнопка мм,<br>– без язичка 137х105х37 мм,<br>● Вага: 1300 г;r;851;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh1.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh2.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh3.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90;+;5;90997501;Замки;https://prom.ua/Mehanicheskie-zamki;;;;;;99-10035567;301010;;Atis;Україна;;;V;https://viatec.ua/product/atis-lock-chhch;;;;;;;;;;;1.36;16.0;10.5;3.7;;Метод роботи;;відмикання ключем, кнопка виходу на замку, блокування кнопки виходу;Живлення;;Мережа 12В;Робоча температура;;-30 - +70 С;Розміри;;160х105х37 мм;Особливості;;встановлення ліва/права;Розмір упаковки (Ш х В х Г);;100 x 75 x 160 мм;Вага брутто (кг);;1.36;Строк гарантії;;12 міс.;Тип устройства;;замок;Відкриття пристрою;;Ключем;Мінімальна робоча температура;град.;-30;Максимальна робоча температура;град.;70;Ширина;мм;160;Висота;мм;105;Довжина;мм;37;Вага;кг;1,36;Гарантійний термін;міс;12;Тип замка;;Електромеханічний;Стан;;Новий;Компанія-виробник;;Atis;Країна-виробник;;Україна;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206001;Электромеханический замок ATIS Lock Ch;Електромеханічний замок ATIS Lock Ch;Электромеханический Lock, Atis Электромеханический Lock, Электромеханический Lock Atis, электромеханический замок atis, atis электромеханический замок, электромеханический электромеханический замок, электромеханический замок электромеханический, электрозащелка, магнитный замок, ригельный замок, электромеханический замок, замок для системы контроля доступа, электрозамок, дверной магнитный замок, замок с ригелем, замок для офиса, замок для домофона, замок контроля доступа;Електромеханічний Lock, Atis Електромеханічний Lock, Електромеханічний Lock Atis, електромеханічний замок atis, atis електромеханічний замок, електромеханічний електромеханічний замок, електромеханічний замок електромеханічний, електрозахисна засувка, магнітний замок, рігельний замок, електромеханічний замок, замок для системи контролю доступу, електрозамок, дверний магнітний замок, замок з ригелем, замок для офісу, замок для домофона, замок контролю доступу;Описание:<br>● Материал корпуса: хромированный металл,<br>● Материал соответствующей части: хромированный металл, с накладкой из нержавеющей стали,<br>● Тип установки: накладной,<br>● Питание: 12V,<br>● Ток потребления: 2А,<br>● Рабочая температура: от -30° до +70°С,<br>● Размеры:,<br>– с выдвинутым язычком 160х105х37+10 кнопка мм,<br>– без язычка 137х105х37 мм,<br>● Вес: 1300 г;Опис:<br>● Матеріал корпусу: хромований метал,<br>● Матеріал відповідної частини: хромований метал, з накладкою з нержавіючої сталі,<br>● Тип встановлення: накладний,<br>● Живлення: 12V,<br>● Струм споживання: 2А,<br>● Робоча температура: від -30° до +70°С,<br>● Розміри:,<br>– з висунутим язичком 160х105х37+10 кнопка мм,<br>– без язичка 137х105х37 мм,<br>● Вага: 1300 г;r;903;UAH;шт.;;;;https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh1.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh2.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90, https://wsrv.nl/?url=https%3A%2F%2Fviatec.ua%2Fupload%2F2%2Fatis-lock-ch-dlyachh3.webp&w=640&h=640&fit=contain&bg=white&cbg=white&output=jpg&q=90;+;5;140905382;Безопасность и комфорт;https://prom.ua/Mehanicheskie-zamki;;;;;;prom_99-10035567;301010;;Atis;Україна;;;V, Vmin, noindex;https://viatec.ua/product/atis-lock-chhch;;;;;;;;;;;1.36;16.0;10.5;3.7;;Метод роботи;;відмикання ключем, кнопка виходу на замку, блокування кнопки виходу;Живлення;;Мережа 12В;Робоча температура;;-30 - +70 С;Розміри;;160х105х37 мм;Особливості;;встановлення ліва/права;Розмір упаковки (Ш х В х Г);;100 x 75 x 160 мм;Вага брутто (кг);;1.36;Строк гарантії;;12 міс.;Тип устройства;;замок;Відкриття пристрою;;Ключем;Мінімальна робоча температура;град.;-30;Максимальна робоча температура;град.;70;Ширина;мм;160;Висота;мм;105;Довжина;мм;37;Вага;кг;1,36;Гарантійний термін;міс;12;Тип замка;;Електромеханічний;Стан;;Новий;Компанія-виробник;;Atis;Країна-виробник;;Україна;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
